sample,myCAF,iCAF,apCAF,SASP,matrisome_core,MAPK_targets,RASON_inhibition_PD
739472cc-a30d-4e46-93cc-5ae08eb39f0a,1.6100240419895213,1.3332809516330772,0.601103826416987,1.3260108435107574,1.7306628315377894,0.9579351145480653,0.9237129404575511
5efe330b-4d57-4b26-a732-7bcabab3b863,0.1380404516334476,-0.10132333378804158,-0.40375822259993194,0.43274281633067974,0.2096855658310108,1.2210987124826485,1.2759562118226526
1bccd28f-ef99-486b-b191-e07c17185d57,1.0392170538918344,0.07257705758507631,-0.1830948981687222,-0.020163826995491786,1.1885089555651884,-0.7867571834530562,-0.97379167744005
eea4fe20-4aa1-4cbc-8246-29661fb2ff71,0.23397037889880426,1.5256104332018507,-0.072880872681028,0.985892287970584,0.3314909384851314,0.4230536810556957,0.2920622626666253
e7ea70ac-6345-4b16-9832-04e0800633c6,-0.3110531123054281,0.3948714682304766,-0.19014531582926608,0.2612596033458028,-0.1727684690286077,0.6112581027274511,0.6237434407335647
483e03f9-4112-4a4f-9b1b-c6330c4d7527,-2.4498491610550945,-0.4683180411714009,-1.171321583502741,-0.8811532426288172,-2.337176942091871,-2.189334631662032,-2.008176717072581
e3fd8f04-ba59-498c-9b58-dd8f5f96b0fd,-1.6753359660934535,-0.7859677689977819,-2.240741673119714,-1.0472362959178434,-1.9575095556930358,0.10825934489407452,-0.1025160971133162
bed2a207-15f0-4837-9ba0-6638051df824,1.1210671039661746,-0.14271523222585766,0.7824862344340772,-0.12237044225167647,1.1047756852764103,0.4431047997603204,0.32351888184941646
50db8a7b-1d89-4c9a-a285-5de3c2bae5cf,-0.5547123869187286,0.08126375187169692,-0.13814590997041215,-0.14335531781871905,-0.48384792840843044,-0.5985016613168094,-0.536509234497246
6ba6db00-39b0-4627-b5de-4438f75c5cf2,-0.4004029024238227,-0.5541729500059784,0.469014588176536,-0.1751726391148162,0.010659447855703783,-0.0446469814075117,-0.00452549711651725
40f2771e-e140-46ed-b472-91c0233e6528,1.0901158899192134,0.2758959414556543,1.2372580874629757,0.6847913173370848,0.8193113174893205,1.2114942394435433,1.171918007203211
df5a3f1d-5206-4318-a62b-39f221a4cd08,0.8219246719270039,0.46533140910963866,0.3112792112725929,0.6047592816200166,0.7301952525769723,0.10695751784010848,0.003924249761126171
